Lat,Lon,tempC,humidity,DewPointC,precipMM,windspeedKmph,WindGustKmph,Class
-3.66596,114.90451,27,73,20.5,0,5.5,13,1
-7.4274,108.74196,25.5,80,21.5,0,13.5,19.5,1
-2.78452,115.7806,26,82,22,0.1,8,16,1
-2.49391,115.8337,26,82,22,0.1,8,16,1
-3.95451,114.9757,27,74.5,22,0,4,12.5,1
-3.49013,114.96008,27,74.5,22,0,4,12.5,1
-6.77128,108.68452,27,66,19.5,0,9.5,19,1
-7.85756,109.99761,26,71.5,20,0,12.5,18.5,1
-7.899,113.64643,26.5,60,18,0,5,11,1
-3.50525,114.86872,28,68,20.5,0,5,13,1
-2.68337,102.92123,26.5,74,21.5,0.05,3.5,10.5,1
5.27153,96.66131,27.5,77,22.5,0,7.5,10,1
-2.6634,115.80802,27,78.5,22.5,0,6,11,1
-7.39295,108.71755,25.5,82,22,0.05,11,18,1
-3.98865,114.8407,28.5,71.5,22,0,4.5,14,1
4.90498,96.99808,28,76,23,0,6.5,13.5,1
-2.27102,102.84174,27,69,20,0,3.5,10.5,1
-2.92026,115.65387,27,78.5,22.5,0,6,11,1
-3.49737,114.99869,28.5,71.5,22,0,4.5,14,1
-1.84163,115.945,27.5,80,23.5,0,6,16,1
-3.86912,114.99367,27.5,74,22.5,0,5.5,14.5,1
-2.45167,102.78303,27.5,67,20.5,0,3,6.5,1
-6.89124,107.58641,29,65,20.5,0,6.5,16,1
-3.83615,114.82343,27.5,78,23,0,5,10,1
-1.88867,115.90835,26.5,88,24,0.1,6.5,15.5,1
1.77507,104.97127,27,78,24,0.05,8.5,17.5,1
-2.73955,115.62893,27,84.5,24,0.15,8.5,17,1
1.95719,117.81704,29,78,24.5,0,7,15.5,1
-7.87705,113.62812,27.5,73,21.5,0.35,4.5,13,1
-3.957,114.94718,28,75.5,22.5,0,6,12.5,1
-3.86895,114.84159,27.5,71.5,21.5,0.15,4.5,11,1
-2.78154,115.91679,27,80.5,22.5,0,8,15.5,1
-7.86578,112.61367,26,61,18.5,0,6,13,1
-2.97574,115.80409,26.5,83.5,23.5,0.2,7,13.5,1
1.22013,104.98474,28,76,23,0.1,14.5,23,1
3.97642,97.95068,27,78,22.5,0,4.5,11,1
-7.3069,109.75197,27.5,67,22,0,6.5,15,1
-6.80909,108.70575,28,70,22.5,0,11.5,15,1
0.91757,117.56682,27,84,24.5,0.1,7.5,15.5,1
-3.46111,115.70822,26.5,81.5,23,0.05,9.5,17,1
-3.85203,114.99446,28,77,23,0.2,5,15.5,1
-7.79897,108.8089,27,82,23.5,0.449999999999999,15.5,23.5,1
-2.34896,102.87986,28,77,22,0.6,3,9.5,1
0.91437,115.45392,27.5,81,24,1.2,9,14.5,1
-3.64026,114.83913,28,74,22,0,5.5,14,1
-2.94672,115.74431,26.5,81.5,23,0,9.5,16.5,1
-3.99242,114.94858,27,77.5,23,0,3.5,11,1
-2.73373,102.75258,28,70,20.5,0,3,4.5,1
-3.89196,114.98872,28,74.5,23,0,4,10,1
-2.37766,102.73843,26,79,22.5,1.2,3.5,12,1
-1.99989,116.21696,27.5,83,24,0.2,12.5,22.5,1
-3.95651,114.94737,28.5,73,22.5,0.1,5,12.5,1
-2.76727,115.82025,27,83,24,0.35,7.5,15.5,1
-3.89108,114.91393,27.5,79.5,24,0,4.5,12,1
-2.4414,102.66223,24.5,89,22.5,0.2,3,7.5,1
-1.75195,101.99716,24.5,84,22,1.1,9.5,14,1
-7.61597,109.91087,27,77,22,0,13.5,20,1
-3.71807,114.9612,28,75,22,0,5,10,1
-7.63491,108.93921,26.5,85,24,0.9,11.5,23.5,1
-7.99874,111.10669,28.5,74,22.5,0.7,7.5,16,1
-2.89152,115.92087,27,75.5,22,0,11.5,21,1
-3.92306,114.8341,28,69.5,21,0,7.5,15.5,1
-2.58936,115.8652,27,75.5,22,0,11.5,21,1
-3.52991,115.77297,27,75.5,22,0,11.5,21,1
-3.84679,114.96838,28,76.5,23,0,3.5,12.5,1
-2.81195,115.61286,26.5,80.5,23,0.6,9,16.5,1
-2.63911,115.58648,27.5,81.5,24,0.4,6,12,1
-2.55229,115.59636,27.5,81.5,24,0.4,6,12,1
4.85745,96.99399,27,76.5,22,0,7.5,11.5,1
-2.85063,102.70177,25.5,85.5,21.5,0,5,11,1
5.69629,96.67015,27,77,23,0,8.5,15.5,1
-1.60366,102.4204,27.5,71,22.5,0,3,10,1
-2.94654,102.23883,27.5,75.5,21.5,0.2,2,7,1
-2.69788,102.73615,27.5,75.5,21.5,0.2,2,7,1
-1.86715,101.99264,27,77.5,22.5,0.1,7.5,12.5,1
-1.74012,101.98869,26.5,77,23,0,8.5,13.5,1
-2.8156,102.46412,25,77,21.5,1.55,4,6.5,1
-0.57997,117.45712,28,78.5,23.5,0,6.5,14,1
-7.95411,108.6256,26.5,84,23.5,0.8,9,14.5,1
-7.90783,108.97441,26.5,84,23.5,0.8,9,14.5,1
-2.97055,115.81257,27,83.5,23.5,0,7,12.5,1
-1.31162,116.9607,27.5,80,24,0,9,14.5,1
-2.46028,115.94904,27,81,23,0,4,10,1
-1.40899,116.7003,27.5,77,23,0,8.5,13.5,1
1.91089,117.74233,28,79,24,0.25,5.5,16,1
-3.73233,114.89701,27.5,84,24.5,0.6,1.5,10.5,1
-2.75294,115.88787,27.5,82,24,0.4,6,12.5,1
-0.5384,117.63139,27.5,85.5,24,0.05,5,11.5,1
1.78393,99.89642,26.5,83,23,0,3.5,8.5,1
-1.95377,102.85199,27,84.5,23,0.7,5.5,12.5,1
-2.71519,102.89198,26.5,74.5,20.5,0,3.5,11,1
2.98568,116.99521,28,80,24,0.4,9.5,16.5,1
-3.77117,114.83157,28,75.5,22.5,0.05,5,11,1
-2.93801,104.98,28.5,72,23,0,8,14.5,1
1.85507,117.66876,28.5,76.5,24,0.05,7.5,12,1
-8.66396,116.69045,27.5,76.5,24.5,0.05,4.5,11.5,1
-8.44988,116.92133,27.5,79.5,24,0.3,11.5,17.5,1
0.93569,117.48279,27.5,82,24,0.5,6,11.5,1
-0.59205,102.87214,26.5,85.5,23,0,6.5,16,1
-7.011907,109.392391,26.5,83,23.5,0.75,7.5,19.5,1
-6.86848438689965,111.537334370944,28,81,24,2.75,8.5,15.5,1
-7.05711199210163,109.338698854191,25.5,80.5,23,0.6,10,17,1
-6.88416363401289,109.334554594044,27,77.5,23,0,9.5,19.5,1
-2.6546,111.88568,26,90.5,23,0.25,3.5,9.5,1
-7.10004094415374,109.263667141227,25,87,22.5,1.35,11.5,26.5,1
-2.87141,111.83437,26.5,88,24,0.25,4,12,1
0.86845,99.73591,24,83,21,0,6,15,1
-2.59363,111.92422,27,85,24,0,3,10,1
-0.59498,100.61634,26,69,19,0.05,3.5,9.5,1
3.40031,97.94899,27,80,23,0.8,5,11.5,1
5.72505,95.65431,26.5,76.5,21.5,0,7.5,14.5,1
0.350659,110.444283,24.5,95,24,0.35,4,15,1
-2.81523,111.91943,28,81.5,23,0,4,12,1
3.96532,96.88711,28,73.5,23.5,0,6,8.5,1
2.79324,97.95248,22,80.5,18,0.1,3.5,10,1
0.98964,99.88978,24.5,82,20.5,0.05,3.5,8.5,1
3.62773,97.57128,27.5,75.5,22.5,0.05,5,11,1
-7.054813,108.934297,27,82.5,24,0.2,13,19.5,1
0.75549,109.65834,25,79,21,0,13,21.5,1
3.95632,96.91416,29,76.5,24,0,6,11,1
3.986,97.42473,27.5,77.5,22.5,0,5.5,11.5,1
0.350659,110.444283,24.5,79.5,20.5,0,4,8,1
3.93614,96.99045,28.5,75,23,0,7,12.5,1
-2.78796,111.90686,27.5,80.5,23,1.05,3.5,12,1
-0.88999,100.64398,24,84.5,21,0.1,4,11,1
-7.14858671624807,109.230697043765,26,82.5,22.5,0.2,4,12,1
0.18494,100.64977,24,83,20,0.2,4,9,1
-0.76157,102.25907,27,70,20,0,4.5,10,1
1.92527,101.92208,25.5,69.5,19.5,0,16.5,27.5,1
3.90575,96.905,29,73,23.5,0,7,12,1
1.738858,98.788431,27,77.5,22.5,0.9,6,13.5,1
1.74788537645456,98.7894695859992,27,77.5,22.5,0.9,6,13.5,1
1.738858,98.788431,27,77.5,22.5,0.9,6,13.5,1
-0.90604,103.20258,25.5,73.5,20,0,7,17,1
-0.93883,102.82656,26.5,71.5,20.5,0.2,5.5,13,1
0.944,101.93278,27.5,67.5,20.5,0,5,14,1
0.95279,102.83691,26,69.5,19.5,0,10.5,21,1
1.56943,101.62489,26,64.5,18.5,0,7,17,1
1.99108,100.88009,26,64.5,18.5,0,7,17,1
0.43227,102.76869,26,69.5,19.5,0,10.5,21,1
4.45478,96.96031,26.5,77,22,0.15,12,19,1
3.91358,96.97894,28,75,23.5,0,6.5,13.5,1
1.96445,101.78938,26,64.5,18.5,0,7,17,1
0.350659,110.444283,24,91,22.5,0.05,5,17,1
1.74818564406583,98.7895801176345,27,76.5,22.5,0,6,12,1
3.15463,97.81215,20.5,81,16.5,0,4.5,14.5,1
-0.92105,100.27829,26,73.5,20.5,0,6.5,13,1
-0.71536,109.75062,26.5,85.5,23.5,0,4.5,11.5,1
-0.61061,100.23579,23,85,19.5,0.1,4,9,1
1.738858,98.788431,26,79,22.5,0,5.5,13,1
1.738858,98.788431,26,79,22.5,0,5.5,13,1
1.74895776055996,98.8007405638949,26,79,22.5,0,5.5,13,1
-0.82331,102.52878,27,74.5,21.5,0.1,4.5,9.5,1
3.98642,97.90845,27.5,76.5,22.5,0.2,6,11,1
4.92572,95.91949,27,78.5,22.5,0.05,4.5,11.5,1
1.37043,101.99863,27,64,19,0,5,12,1
-0.88217,102.59467,27,70,20.5,0,4.5,10,1
-0.37377,103.69894,26,75,21,0.1,5.5,11,1
-3.3885,114.87463,25.5,93.5,23.5,2.6,2.5,15,1
0.50063,100.65542,23.5,87.5,21,0.15,2.5,6.5,1
1.96751,101.35259,27,64,19,0,5,12,1
-2.80592,111.99337,27.5,78.5,23,0,7.5,16.5,1
5.48308,95.83673,26,69,21.5,0,11,21,1
2.267528,100.01323,26.5,84,23.5,0,3.5,10,1
-2.77464,111.54459,28,77.5,22,0,5,18,1
-3.87732,104.61519,25.5,83,23,0.5,7,16,1
-1.77903,110.98961,27.5,71.5,22,0,19.5,32,1
0.97578,100.77334,28,75.5,22.5,0,7,16.5,1
-0.74113,109.55751,26.5,75.5,21,0,8.5,17,1
4.45338,96.81763,28.5,74,22.5,0.4,6.5,13,1
-2.69477,111.94242,28.5,68.5,21,0,2.5,9.5,1
4.84609,96.99247,26.5,75.5,22,0,10,17,1
-0.88536,103.54643,27.5,76,22.5,0,10.5,19,1
1.72605150341103,98.8023437120587,26,75,21,0,6,12.5,1
-0.55057,103.8514,27.5,79,23,0.1,9,16.5,1
-0.50329,102.69648,28.5,68,21,0,3.5,7,1
0.21801,102.55767,28.5,68,21,0,3.5,7,1
0.97991,101.87175,29.5,63.5,22,0.1,4,8.5,1
0.71889,101.78152,29.5,63.5,22,0.1,4,8.5,1
0.93377,101.98822,29.5,63.5,22,0.1,4,8.5,1
1.85495,101.62683,27.5,78.5,22.5,0,4,12.5,1
1.9447,100.84079,27.5,78.5,22.5,0,4,12.5,1
0.89827,102.83403,28,71.5,21.5,0,4.5,11.5,1
1.81594,101.7336,27.5,78.5,22.5,0,4,12.5,1
1.74824998711914,98.7889106083784,26.5,78.5,21.5,0.6,5.5,11.5,1
-2.9313,111.8299,28.5,72.5,22.5,0,4.5,9,1
5.8021,97.75375,26.5,72.5,21,0,7,12,1
1.73977813282583,98.7833331424735,26,79,22.5,0.95,5,13.5,1
4.48331,96.70535,27,83,23.5,0,6.5,12.5,1
-1.74397,110.90812,27.5,78,23,0,12,17,1
0.350659,110.444283,26,85,23,0.15,1.5,5.5,1
-3.52167,114.92557,27,80.5,23,0.15,3,7,1
0.96146,102.9701,28.5,73.5,22,0,7.5,16.5,1
-0.65304,103.59329,27.5,76.5,22,0,4.5,10.5,1
0.96146,102.9701,28.5,73.5,22,0,7.5,16.5,1
-2.14865,106.160002,27.5,76.5,22.5,0.05,8.5,15,1
-2.1252,106.1561,27.5,76.5,22.5,0.05,8.5,15,1
4.46295,96.45166,27,79.5,23.5,0.25,5,9,1
-2.75884,113.96163,27,84,24,0.6,6,12.5,1
-1.7842,116.84323,27.5,74.5,22.5,0,13,24,1
0.86511,101.3355,27,77,22,0,4,10,1
3.96958,116.87706,28,77,23,0.05,10,14,1
-2.11769,106.170276,27.5,73.5,22,0,11,18.5,1
4.90149,95.71389,26,67,19.5,0,13.5,27,1
0.76439,101.5692,27,74.5,23.5,0,3,9,1
4.61311,98.94168,27.5,74.5,22.5,0.25,9,11.5,1
5.23697,97.12248,27,73.5,21.5,0,6,9,1
4.87153,96.99787,27,73.5,21.5,0,6,9,1
-2.61006,111.83791,26.5,82,23.5,0.05,5,13.5,1
-6.87052953542425,109.359970569294,26.5,78.5,23,1.7,8,16.5,1
-2.90143,111.87188,26,87.5,23.5,0.25,3,13,1
0.97918,102.88107,27,81,23,0,5.5,11,1
1.72473,101.61147,27.5,80.5,23.5,0.15,4.5,9.5,1
1.738858,98.788431,26,83.5,23.5,0.15,4.5,13.5,1
-6.88714604089287,109.394729930899,27.5,77,23,1.15,5.5,11,1
1.74779958569967,98.7903046235735,25,83.5,22.5,0.9,5.5,11,1
2.382939,99.25257,25.5,65,19.5,0,7.5,16.5,1
-3.84594,114.95579,27,82.5,23.5,0,6,13.5,1
0.48371,101.62211,27.5,78,22.5,0,4,9.5,1
1.636552,99.839631,27,79.5,22.5,0,3,8,1
-3.1038,102.4959,27.5,66,20,0.449999999999999,4,11.5,1
2.000441,99.057411,26,78,21.5,0,5,10.5,1
0.43822,101.5723,24,92.5,23.5,1.7,3.5,8.5,1
-1.8922,110.84524,27,76,23,0,7,13,1
-2.86473,113.9268,27.5,67.5,22,0,7.5,13.5,1
-2.95307,111.99869,26.5,76.5,21.5,0,5,8.5,1
-1.9553,110.78977,27.5,68.5,21.5,0,8.5,15.5,1
-2.74495,111.68624,26.5,89,23.5,0.15,3.5,8.5,1
-3.95889,104.66277,27.5,77.5,22.5,0,2,7.5,1
-7.01718193670839,110.26526922734,27,76,22,0.05,6,10.5,1
-6.88620871503644,109.3860578146,27.5,75.5,23,0.4,7,13,1
-7.19780856510573,109.262295122777,26,79.5,22,0.15,6.5,12,1
-2.63145,111.85499,26.5,90.5,23.5,1.3,3,10.5,1
-7.01853961495468,110.266175806745,27.5,79,23.5,0,7,12,1
-7.13155369766101,109.248390555144,26.5,76.5,22,0,6.5,12.5,1
-6.70287,106.30595,27.5,79.5,23.5,0.05,4.5,9.5,1
-7.19184772501039,109.22504865831,26.5,77,22,0.1,3,8,1
-7.06614103175902,109.39224243164,27.5,71.5,23,0,7,9,1
-6.80780765850131,111.466425577396,29,72,23,0.2,11,14,1
0.350659,110.444283,27,86,23.5,0,1.5,7.5,1
-6.97505,106.54337,26,77.5,23,0,7.5,15,1
-2.96953,111.94907,27,91.5,24.5,0,4,11,1
-6.769851,111.462548,28.5,74.5,23,0,7,16,1
-6.97175334171425,109.486345507918,28,78.5,23.5,0.15,6,11,1
0.30326,117.87175,28,78.5,23.5,0,9.5,13.5,1
-2.425032,115.132068,28,67.5,24,0,3,9.5,1
-2.98284,106.68366,28.5,70.5,23.5,0,11,18,1
-1.78198,116.88226,28.5,73,23,0.05,6,10.5,1
-2.89971,113.9734,29,71.5,24,0.05,6.5,11,1
0.88427,101.59562,28.5,64.5,22,0,2.5,8,1
-4.33429,103.98147,29,66.5,20.5,0,3.5,8,1
-7.14994933032077,109.207533122214,26,77,21,0,6,11.5,1
1.156542,99.800204,26.5,81.5,22,0,3,9,1
5.68147,95.80803,27,63.5,19.5,0,7.5,20,1
0.36626,101.31215,27,83,23,0,5,7,1
5.19469,97.41872,27,76.5,22.5,0,6.5,13,1
-2.41816,115.99173,26,82,23,0,5,10.5,1
1.80288,101.64256,27.5,76.5,21.5,0,5,13,1
-2.93635,115.80704,26.5,83,23,0.1,4.5,8,1
-2.79776,111.73521,25.5,83,22,0.15,6,14.5,1
-3.71696,104.79926,27.5,67.5,21.5,0,5,11.5,1
0.73159,109.71246,25,90,22.5,0,3,7.5,1
-2.90308,104.39538,28.5,68,22,0,6,12.5,1
-2.60417,111.86958,26,83.5,23,0,4,10.5,1
-3.69908,103.99903,25.5,61.5,18,0,5.5,12.5,1
1.85612,101.85622,28,76.5,22.5,0,4.5,13,1
-3.45461,104.58547,28,67,20,0,5.5,14,1
-2.41505,115.3366,25.5,82.5,22.5,0,4,10.5,1
2.82522,116.99978,28,78,23,0,10,16.5,1
-2.87947,113.95502,27,78.5,22.5,0,4.5,11,1
4.83715,96.99426,27.5,74.5,22,0,7,12,1
2.86536,116.99352,29,78,24,0,10,17.5,1
4.96607,96.99691,27.5,73.5,22,0,6.5,9.5,1
-2.91924,113.9244,27.5,68.5,21.5,0,8,16.5,1
2.950176,99.277776,25,73,19.5,0.05,6,12.5,1
4.98073,96.99275,27.5,78.5,23,0,8,13.5,1
-3.88745,104.71663,27,78.5,22,0.9,6,13,1
-2.9111,115.75232,26,80,22,0,11,19,1
-4.90185,103.98791,27,73.5,20.5,0,6,14,1
-3.99468,104.78594,27,76,22,0,11,19.5,1
-0.79772,115.20921,27,67,20,0,3,7.5,1
-2.084948,106.125826,28.5,67.5,21.5,0.1,14.5,21.5,1
1.5377,109.39783,28.5,76.5,23.5,0,5.5,11,1
0.14208,117.57001,26.5,82.5,23.5,0.05,12,20.5,1
4.55935,96.97027,27,77.5,22.5,0,7.5,11.5,1
-8.38499,123.64448,27,70,20,0,5.5,14,1
-4.40428,103.99911,27,63.5,18,0,6.5,14,1
4.49268,96.38448,27,78.5,22.5,0.05,6,11,1
-0.50052,102.5201,29.5,60.5,19,0,6,14,1
-3.93384,114.97909,26.5,76,21.5,0,6.5,13.5,1
4.86404,96.99455,27,77.5,22.5,0,7.5,11.5,1
-0.25573,114.1945,27,78,22.5,0.05,2.5,6.5,1
-2.43325,115.68297,26.5,80.5,23,0,9,16,1
-6.52276,106.46723,27,67.5,20.5,0,7.5,9,1
4.66447,96.96403,27,77.5,22.5,0,7.5,11.5,1
-2.89154,115.48471,26.5,80.5,23,0,9,16,1
-4.91608,103.99004,28.5,63.5,19.5,0,5,11.5,1
4.93707,96.994,27.5,77,23,0,6.5,13,1
1.8731,117.74806,28.5,77,24,0.15,9,17,1
4.83752,96.98019,27.5,77,23,0,6.5,13,1
4.89902,96.83675,27.5,77,23,0,6.5,13,1
2.836082,98.253109,21.5,74,17,0.3,5,12.5,1
-4.6673,103.98731,27.5,66.5,20,0,4,10,1
-3.69638,104.69264,29,64.5,20,0,5.5,14.5,1
2.93328,98.60158,21.5,74,17,0.3,5,12.5,1
-0.60933,102.37405,29,57.5,20,0,4.5,10.5,1
0.98851,101.9972,28,76.5,22.5,0,6.5,13.5,1
-3.53439,114.8306,26.5,81,23,0,4,9.5,1
-2.6083,115.80491,26.5,87.5,24,0,7.5,14.5,1
-2.425032,115.132068,27.5,77.5,24,0,6.5,14,1
-4.44298,103.98228,29,63,20.5,0,4.5,11,1
-2.951221,102.858714,27.5,61.5,21,0,4,10,1
-2.117275,106.170361,28.5,71.5,22.5,0,14,20,1
-3.88276,114.95925,27,77,22,0,4.5,12,1
0.90028,112.99353,27,91.5,24,0,3.5,9.5,1
-6.88399321019641,109.419019581229,27.5,70.5,22,0,7,9,1
-2.425032,115.132068,28,74.5,23,0,7,14,1
4.452141,96.185623,26.5,81,23.5,0.6,7,17,1
-7.19133679221726,109.312763035415,25,67.5,18.5,0,13.5,24,1
2.950176,99.277776,24,82.5,21.5,0.799999999999999,5,14,1
-2.138015,106.170945,28,77,23.5,0.05,16,27,1
0.350659,110.444283,25.5,90,22.5,0,4,11,1
-7.1492680237925,109.230883358171,25,83.5,21.5,0,6,19,1
-6.87189296288751,109.361309550778,27.5,74.5,22.5,0.05,6.5,11.5,1
-6.69282472754907,111.440848892679,30,58.5,20,0,10,15.5,1
-7.01162340095492,110.265964636503,28.5,62.5,20.5,0,6.5,14,1
-7.14824606209482,109.230732782861,25,78.5,20,0,11.5,22,1
-7.110553,111.368209,30,57,20,0.05,9,16.5,1
-7.023454,110.139401,28.5,62,20,0,7,15,1
-7.18639774558448,109.337654948009,24.5,78.5,20,0,9.5,17,1
-7.110553,111.368209,26.5,87.5,22.5,0.7,11.5,19,1
1.72802471250674,98.7972135874819,25.5,79,21.5,0,5,8,1
-2.137873,106.172176,28.5,71,23.5,0.2,6,9.5,1
-7.11813974953098,113.450875073809,29.5,66,22.5,0,8,14,1
-3.97061,115.06562,26.5,86,24,0.05,5,11.5,1
2.836082,98.253109,22.5,71,16,0,7.5,15.5,1
-7.798675,114.267967,29,61.5,20.5,0,11,21.5,1
-3.53745,114.77214,26.5,81.5,23,0,3,8,1
1.156542,99.800204,27,74,21.5,0,4,9,1
-7.110553,111.368209,29.5,56.5,19.5,0,15.5,28,1
-3.60185,114.6212,27,80.5,23,0,5.5,11,1
-4.02128,114.69855,27,80.5,23,0,5.5,11,1
-3.63226,114.67424,27,79,22.5,0,4,9.5,1
-7.110553,111.368209,30,47.5,18.5,0,12.5,22.5,1
-3.61532,114.74459,27.5,77,22.5,0.05,5.5,10,1
-4.236,114.4633,27.5,75.5,22.5,0,3.5,10,1
-3.3928,114.4332,29,65.5,23,0,5.5,13.5,1
-7.930126,112.954334,25,69,18.5,0,6.5,13,1
2.000441,99.057411,26.5,79,22.5,0.2,5,14.5,1
-7.798675,114.267967,30,59,21,0,11,20,1
-3.3617,114.3927,28.5,70,23,0,3.5,9,1
-3.3418569,114.5012855,28.5,70,23,0,3.5,9,1
2.86491,98.52252,22.5,68,16,0,6.5,21.5,1
-7.798675,114.267967,30.5,52,19,0,14.5,23,1
2.836082,98.253109,21.5,72.5,16,0,9.5,26,1
1.551068,99.17802,25.5,72,19.5,0,7.5,15,1
-6.73024618558396,111.362742973393,29.5,63,22,0,6,11.5,1
-7.110553,111.368209,29,57,21,0.25,9,18.5,1
1.636552,99.839631,26,84.5,23,0.05,3.5,11,1
-2.548401,111.677653,25.5,89.5,24,0.15,3.5,9,1
-7.042356,109.64107,27,74.5,23,0.6,6.5,17.5,1
-7.042356,109.64107,27,74,22.5,0.25,7.5,13,1
-7.08113225513729,109.263865490418,27.5,76,23.5,1.5,7,14.5,1
-2.548401,111.677653,26.5,85.5,23,0.25,5.5,13.5,1
-7.023454,110.139401,27,78.5,23.5,0,13.5,24,1
-7.023454,110.139401,27,75.5,23,0.9,7.5,16,1
0.0584506887,117.456293142281,26,88,23.5,0.05,10,15.5,1
-6.769851,111.462548,26,87.5,24,0.7,15.5,35,1
-3.717045,102.906648,26,80,23,0.1,5.5,12.5,1
0.0420570335767482,117.476592118207,25,82.5,21.5,0.1,4.5,9,1
-3.2161,104.6669,28,76,23,0.05,5.5,12.5,1
-3.717045,102.906648,26.5,81,22.5,0.2,4.5,9,1
-3.717045,102.906648,27,74,21.5,0.05,6,12,1
-3.0036,111.563,25.5,83.5,22,0.15,4.5,8.5,1
-2.08556835014324,105.305584450457,28.5,71.5,23,0.05,7.5,13,1
-3.717045,102.906648,27.5,72,22.5,0.05,4,10.5,1
0.0983190053978092,117.425791076574,26,85,23,0.15,8,14.5,1
1.738858,98.788431,28,74,22.5,0,4.5,8,1
-2.0426808528684,101.448793514615,28.5,68,21.5,0,8.5,15,1
-3.01984110616897,106.501521402217,27,78.5,23,0.1,9,16.5,1
0.0280156720441932,117.428559037645,27,76,23,0,13,20.5,1
-3.00872533922419,106.476370250429,28,72,22.5,0.15,9.5,16,1
-3.306,104.6616,28.5,75,23,0.05,9,16.5,1
-3.1596,104.6988,27.5,84,24.5,0.05,5,11,1
-7.659368,108.495849,27.5,75.5,23.5,0.25,5,9.5,1
-7.6952,108.5225,27,73.5,23,0,7,14,1
-2.864121,104.103745,29,79,25,0.05,2.5,8.5,1
1.738858,98.788431,26.5,75,21,0,5.5,11.5,1
-2.9037172794342,104.09439086914,28.5,79,24,0.05,5.5,12,1
-7.478861,108.715516,26.5,83,23,0,7.5,16,1
-3.512265,114.1527096,28.5,72,23.5,0.1,5.5,13,1
1.738858,98.788431,26,75,21.5,0.15,6,12.5,1
1.738858,98.788431,26,75,21.5,0.15,6,12.5,1
-2.9716,111.5581,27,79.5,23,0.15,4.5,11,1
1.738858,98.788431,26.5,68,19.5,0,6.5,14.5,1
1.738858,98.788431,26.5,68,19.5,0,6.5,14.5,1
-5.428655,105.267475,27,83.5,23,0,3.5,10,1
1.738858,98.788431,26.5,77,22,0,5.5,12,1
-5.428655,105.267475,28.5,67,22.5,0,11.5,19,1
-5.428655,105.267475,28,71.5,22,0,8,11.5,1
-5.428655,105.267475,28,69,22,0.05,8.5,11,1
-5.428655,105.267475,28,69,22,0.05,8.5,11,1
-2.8571,111.6908,27.5,79,23,0,4,6,1
1.156542,99.800204,26.5,83.5,23.5,1.45,5,9.5,1
3.479881,98.707264,26.5,86.5,24,0.25,7,12,1
4.130659,117.658201,27,78,23,0.05,7.5,10,1
4.124651,117.665572,27.5,79.5,23.5,0.1,6.5,13,1
4.126941,117.667846,27.5,79.5,23.5,0.1,6.5,13,1
4.052526,117.708656,28,78,23.5,0.1,7.5,13,1
-7.04467547931751,113.500613000898,27,82.5,24,1.1,14,25,1
1.833775,100.058855,26.5,88,23.5,0,3,7,1
-3.717045,102.906648,28,72.5,23.5,0.25,3.5,8,1
-2.90327,104.10095,28.5,74.5,24,0.05,7.5,14,1
1.156542,99.800204,28.5,78,23,0.05,3.5,8,1
1.156542,99.800204,28.5,78,23,0.05,3.5,8,1
-2.206,121.3684,25.5,85.5,22.5,0.7,5.5,12,1
-3.1336,104.7284,29,75.5,24,0,6,12,1
-3.63695181,103.78845417,27,71.5,21.5,0,4,10.5,1
-2.489941,103.830761,27.5,79,23.5,0.05,3.5,10,1
-1.958,103.82827,28.5,70,22,0.15,2.5,8,1
-7.15381359655432,113.469833052797,27,76.5,23,0,8,13,1
-2.0179,103.8359,27.5,77.5,23,0.15,6,11.5,1
-7.23631795957383,113.526084469069,27.5,74,22.5,0.05,2.5,7,1
0.0478506032632431,117.482385526768,27,70,21,0.1,7,9.5,1
-6.72700708432847,111.293190897522,27,78.5,23,0.1,6.5,12.5,1
2.382939,99.25257,24,79.5,20,0.05,6,14,1
2.765518,116.988607,28,75,24.5,0.2,9,12,1
-6.76566178852688,111.48874353535,27.5,80.5,23.5,0.45,7.5,12,1
-3.1426,104.6885,25.5,89.5,23,0.05,5,10,1
1.738858,98.788431,25,80.5,21.5,0,5.5,12,1
-3.0823,104.7131,26.5,84.5,23.5,0.2,5,11,1
-6.78718263812394,111.426584937258,27.5,75.5,22.5,0.8,8,14.5,1
-3.1418,104.7326,28,78.5,24,0.1,6,13,1
2.267528,100.01323,27,69.5,22.5,0,4,10.5,1
1.833775,100.058855,26.5,71.5,21,0,6,12,1
3.099635,98.249673,26.5,71,21,0,6,12,1
-1.533966,121.239696,26,74,21,1.05,6,17,1
0.0480008069155285,117.482279360682,28.5,80,24.5,0.05,10.5,15.5,1
-5.428655,105.267475,28,76.5,23,0,6.5,12,1
-2.55293,104.258,27.5,80.5,23.5,0.05,6,12,1
-5.428655,105.267475,27.5,81,23.5,0.05,9.5,11,1
-3.1484,104.6697,27.5,85.5,25.5,0,5.5,11,1
-2.718889,104.156111,28.5,75,23,0,6.5,12.5,1
-2.3527,104.46,28.5,75,23,0,6.5,12.5,1
-3.717045,102.906648,27,67.5,21,0.25,4,9,1
-3.03520298,103.58660889,26.5,71,21.5,0,4,11,1
-3.01022696,103.84411621,27,70,22.5,0.05,6,12.5,1
-3.646804,103.793203,26,70,21,0.05,5,12.5,1
-3.114722,104.821666,27.5,74,23.5,0,9,13,1
